cowcode,ccode,year,legis,newleg,date_h,year_h,month_h,date_s,p_h,p_s,g_h,g_s,coalition,enph,enps,c_h
155,CHL,2008,1,0,2005-12-11T00:00:00Z,2005,12,2005-12-11T00:00:00Z,0.116666667163372,0.184210523962975,0.466666672378778,0.447368420660496,1,5.99500417709351,5.96694231033325,0.92775297164917
155,CHL,2009,1,0,2005-12-11T00:00:00Z,2005,12,2005-12-11T00:00:00Z,0.116666667163372,0.184210523962975,0.466666672378778,0.447368420660496,1,5.99500417709351,5.96694231033325,0.92775297164917
155,CHL,2010,1,1,2009-12-13T00:00:00Z,2009,12,2009-12-13T00:00:00Z,0.158333331346512,0.210526317358017,0.458333343267441,0.421052634716034,1,5.66483068466187,5.64062452316284,0.862400949001312
155,CHL,2011,1,0,2009-12-13T00:00:00Z,2009,12,2009-12-13T00:00:00Z,0.158333331346512,0.210526317358017,0.458333343267441,0.421052634716034,1,5.66483068466187,5.64062452316284,0.862400949001312
155,CHL,2012,1,0,2009-12-13T00:00:00Z,2009,12,2009-12-13T00:00:00Z,0.158333331346512,0.210526317358017,0.458333343267441,0.421052634716034,1,5.66483068466187,5.64062452316284,0.862400949001312
155,CHL,2013,1,0,2009-12-13T00:00:00Z,2009,12,2009-12-13T00:00:00Z,0.158333331346512,0.210526317358017,0.458333343267441,0.421052634716034,1,5.66483068466187,5.64062452316284,0.862400949001312
155,CHL,2014,1,1,2013-11-17T00:00:00Z,2013,11,2013-11-17T00:00:00Z,0.125,0.157894730567932,0.558333333581686,0.552631560713053,1,6.45739936828613,6.17094039916992,0.931042909622192
155,CHL,2015,1,0,2013-11-17T00:00:00Z,2013,11,2013-11-17T00:00:00Z,0.125,0.157894730567932,0.558333333581686,0.552631560713053,1,6.45739936828613,6.17094039916992,0.931042909622192
155,CHL,2016,1,0,2013-11-17T00:00:00Z,2013,11,2013-11-17T00:00:00Z,0.125,0.157894730567932,0.558333333581686,0.552631560713053,1,6.45739936828613,6.17094039916992,0.931042909622192
155,CHL,2017,1,0,2013-11-17T00:00:00Z,2013,11,2013-11-17T00:00:00Z,0.125,0.157894730567932,0.558333333581686,0.552631560713053,1,6.45739936828613,6.17094039916992,0.931042909622192
155,CHL,2018,1,1,2017-11-19T00:00:00Z,2017,11,2017-11-19T00:00:00Z,0.232258066534996,0.18604651093483,0.464516125619411,0.44186045974493,1,7.67326736450195,6.44250869750977,0.869879484176636
155,CHL,2019,1,0,2017-11-19T00:00:00Z,2017,11,2017-11-19T00:00:00Z,0.232258066534996,0.18604651093483,0.464516125619411,0.44186045974493,1,7.67326736450195,6.44250869750977,0.869879484176636
155,CHL,2020,1,0,2017-11-19T00:00:00Z,2017,11,2017-11-19T00:00:00Z,0.232258066534996,0.18604651093483,0.464516125619411,0.44186045974493,1,7.67326736450195,6.44250869750977,0.869879484176636
100,COL,1925,1,0,,,,,,,,,,,,
100,COL,1926,1,0,,,,,,,,,,,,
100,COL,1927,1,1,1927-02-01T00:00:00Z,1927,2,1927-05-01T00:00:00Z,0.625,0.676470577716827,0.625,0.676470577716827,0,1.88235294818878,1.77846157550812,0.75
100,COL,1928,1,0,1927-02-01T00:00:00Z,1927,2,1927-05-01T00:00:00Z,0.625,0.676470577716827,0.625,0.676470577716827,0,1.88235294818878,1.77846157550812,0.75
100,COL,1929,1,1,1929-02-01T00:00:00Z,1929,2,1927-05-01T00:00:00Z,0.669642865657806,0.6875,0.669642865657806,0.6875,0,1.79353725910187,1.75342464447021,0.660714268684387
100,COL,1930,1,0,1929-02-01T00:00:00Z,1929,2,1927-05-01T00:00:00Z,0.330357134342194,0.3125,0.330357134342194,0.3125,0,1.79353725910187,1.75342464447021,0.660714268684387
100,COL,1931,1,1,1931-02-01T00:00:00Z,1931,2,1931-05-01T00:00:00Z,0.518518507480621,0.446428567171097,0.518518507480621,0.446428567171097,0,1.99726033210754,1.97730147838593,0.962962985038757
100,COL,1932,1,0,1931-02-01T00:00:00Z,1931,2,1931-05-01T00:00:00Z,0.654545426368713,0.446428567171097,0.654545426368713,0.446428567171097,0,1.82558846473694,1.97730147838593,0.690909147262573
100,COL,1933,1,1,1933-02-01T00:00:00Z,1933,2,1931-05-01T00:00:00Z,0.593220353126526,0.446428567171097,0.593220353126526,0.446428567171097,0,1.93281507492065,1.97730147838593,0.813559293746948
100,COL,1934,1,0,1933-02-01T00:00:00Z,1933,2,1931-05-01T00:00:00Z,0.610169470310211,0.446428567171097,0.610169470310211,0.446428567171097,0,1.90739727020264,1.97730147838593,0.779661059379578
100,COL,1935,1,1,1935-02-01T00:00:00Z,1935,2,1935-05-01T00:00:00Z,1,1,1,1,0,1,1,0
100,COL,1936,1,0,1935-02-01T00:00:00Z,1935,2,1935-05-01T00:00:00Z,1,1,1,1,0,1,1,0
100,COL,1937,1,1,1937-02-01T00:00:00Z,1937,2,1935-05-01T00:00:00Z,1,1,1,1,0,1,1,0
100,COL,1938,1,0,1937-02-01T00:00:00Z,1937,2,1935-05-01T00:00:00Z,1,1,1,1,0,1,1,0
100,COL,1939,1,1,1939-02-01T00:00:00Z,1939,2,1939-05-01T00:00:00Z,0.652542352676392,0.660714268684387,0.652542352676392,0.660714268684387,0,1.82969784736633,1.81271684169769,0.694915294647217
100,COL,1940,1,0,1939-02-01T00:00:00Z,1939,2,1939-05-01T00:00:00Z,0.652542352676392,0.660714268684387,0.652542352676392,0.660714268684387,0,1.82969784736633,1.81271684169769,0.694915294647217
100,COL,1941,1,1,1941-02-01T00:00:00Z,1941,2,1939-05-01T00:00:00Z,0.593220353126526,0.660714268684387,0.593220353126526,0.660714268684387,0,1.93281507492065,1.81271684169769,0.813559293746948
100,COL,1942,1,0,1941-02-01T00:00:00Z,1941,2,1939-05-01T00:00:00Z,0.593220353126526,0.660714268684387,0.593220353126526,0.660714268684387,0,1.93281507492065,1.81271684169769,0.813559293746948
100,COL,1943,1,1,1943-02-01T00:00:00Z,1943,2,1943-05-01T00:00:00Z,0.593220353126526,0.660714268684387,0.593220353126526,0.660714268684387,0,1.93281507492065,1.81271684169769,0.813559293746948
100,COL,1944,1,0,1943-02-01T00:00:00Z,1943,2,1943-05-01T00:00:00Z,0.593220353126526,0.660714268684387,0.593220353126526,0.660714268684387,0,1.93281507492065,1.81271684169769,0.813559293746948
100,COL,1945,1,1,1945-02-01T00:00:00Z,1945,2,1945-05-01T00:00:00Z,0.603053450584412,0.650793671607971,0.603053450584412,0.650793671607971,0,2.0248966217041,1.86952412128448,0.724897265434265
100,COL,1946,1,0,1945-02-01T00:00:00Z,1945,2,1943-05-01T00:00:00Z,0.3671875,0.333333343267441,0.3671875,0.333333343267441,0,1.86818695068359,1.79999983310699,0.734375
100,COL,1947,1,1,1947-03-16T00:00:00Z,1947,3,1947-03-16T00:00:00Z,0.430894315242767,0.460317462682724,1,1.00000002980232,1,1.96251142024994,1.98748111724854,0
100,COL,1948,1,0,1947-03-16T00:00:00Z,1947,3,1947-03-16T00:00:00Z,0.430894315242767,0.460317462682724,1,1.00000002980232,1,1.96251142024994,1.98748111724854,0
100,COL,1949,1,1,1949-06-05T00:00:00Z,1949,6,1947-03-16T00:00:00Z,0.471544712781906,0.460317462682724,0.471544712781906,0.460317462682724,0,1.99354338645935,1.98748111724854,0.943089485168457
100,COL,1950,0,0,,,,,,,,,,,,
100,COL,1951,1,1,1951-09-16T00:00:00Z,1951,9,1951-09-16T00:00:00Z,1,1,1,1,0,1,1,0
100,COL,1952,1,0,1951-09-16T00:00:00Z,1951,9,1951-09-16T00:00:00Z,1,1,1,1,0,1,1,0
100,COL,1953,1,0,1951-09-16T00:00:00Z,1951,9,1951-09-16T00:00:00Z,1,1,1,1,0,1,1,0
100,COL,1954,0,0,,,,,,,,,,,,
100,COL,1955,0,0,,,,,,,,,,,,
100,COL,1956,0,0,,,,,,,,,,,,
100,COL,1957,0,0,,,,,,,,,,,,
100,COL,1958,1,1,1958-03-16T00:00:00Z,1958,3,1958-03-16T00:00:00Z,0.501490950584412,0.5,0.842504769563675,1,1,1.99998211860657,2,0.676075458526611
100,COL,1959,1,0,1958-03-16T00:00:00Z,1958,3,1958-03-16T00:00:00Z,0.501490950584412,0.5,0.842504769563675,1,1,1.99998211860657,2,0.676075458526611
100,COL,1960,1,1,1960-03-20T00:00:00Z,1960,3,1958-03-16T00:00:00Z,0.381578952074051,0.5,0.631578952074051,1,1,2,2,0.86951756477356
100,COL,1961,1,0,1960-03-20T00:00:00Z,1960,3,1958-03-16T00:00:00Z,0.381578952074051,0.5,0.631578952074051,1,1,2,2,0.86951756477356
100,COL,1962,1,1,1962-03-18T00:00:00Z,1962,3,1962-03-18T00:00:00Z,0.27173912525177,0.5,0.592391312122345,1,1,2.12984395027161,2,0.877219796180725
100,COL,1963,1,0,1962-03-18T00:00:00Z,1962,3,1962-03-18T00:00:00Z,0.27173912525177,0.5,0.592391312122345,1,1,2.12984395027161,2,0.877219796180725
100,COL,1964,1,1,1964-03-15T00:00:00Z,1964,3,1964-03-15T00:00:00Z,0.342391312122345,0.5,0.695652194321156,1,1,2.51792335510254,2,0.827676117420197
100,COL,1965,1,0,1964-03-15T00:00:00Z,1964,3,1964-03-15T00:00:00Z,0.342391312122345,0.5,0.695652194321156,1,1,2.51792335510254,2,0.827676117420197
100,COL,1966,1,1,1966-03-20T00:00:00Z,1966,3,1966-03-20T00:00:00Z,0.357894748449326,0.5,0.694736864417791,1,1,2.71755480766296,2,0.87587583065033
100,COL,1967,1,0,1966-03-20T00:00:00Z,1966,3,1966-03-20T00:00:00Z,0.357894748449326,0.5,0.694736864417791,1,1,2.71755480766296,2,0.87587583065033
100,COL,1968,1,1,1968-03-17T00:00:00Z,1968,3,1968-03-17T00:00:00Z,0.377450972795486,0.5,0.877450980246067,1,1,2.11721611022949,2,0.795778274536133
100,COL,1969,1,0,1968-03-17T00:00:00Z,1968,3,1968-03-17T00:00:00Z,0.377450972795486,0.5,0.877450980246067,1,1,2.11721611022949,2,0.795778274536133
100,COL,1970,1,1,1970-04-19T00:00:00Z,1970,4,1970-04-19T00:00:00Z,0.142857149243355,0.5,0.414285734295845,1,1,2.63157868385315,2,0.902329564094543
100,COL,1971,1,0,1970-04-19T00:00:00Z,1970,4,1970-04-19T00:00:00Z,0.142857149243355,0.5,0.414285734295845,1,1,2.63157868385315,2,0.902329564094543
100,COL,1972,1,0,1970-04-19T00:00:00Z,1970,4,1970-04-19T00:00:00Z,0.142857149243355,0.5,0.414285734295845,1,1,2.63157868385315,2,0.902329564094543
100,COL,1973,1,0,1970-04-19T00:00:00Z,1970,4,1970-04-19T00:00:00Z,0.142857149243355,0.5,0.414285734295845,1,1,2.63157868385315,2,0.902329564094543
100,COL,1974,1,1,1974-04-21T00:00:00Z,1974,4,1974-04-21T00:00:00Z,0.567839205265045,0.589285731315613,0.567839205265045,0.589285731315613,0,2.27919411659241,2.17099332809448,0.701297163963318
100,COL,1975,1,0,1974-04-21T00:00:00Z,1974,4,1974-04-21T00:00:00Z,0.567839205265045,0.589285731315613,0.567839205265045,0.589285731315613,0,2.27919411659241,2.17099332809448,0.701297163963318
100,COL,1976,1,0,1974-04-21T00:00:00Z,1974,4,1974-04-21T00:00:00Z,0.567839205265045,0.589285731315613,0.567839205265045,0.589285731315613,0,2.27919411659241,2.17099332809448,0.701297163963318
100,COL,1977,1,0,1974-04-21T00:00:00Z,1974,4,1974-04-21T00:00:00Z,0.567839205265045,0.589285731315613,0.567839205265045,0.589285731315613,0,2.27919411659241,2.17099332809448,0.701297163963318
100,COL,1978,1,1,1978-02-26T00:00:00Z,1978,2,1978-02-26T00:00:00Z,0.557788968086243,0.553571403026581,0.974874407052994,0.991071403026581,1,2.05965542793274,2.00832533836365,0.519494354724884
100,COL,1979,1,0,1978-02-26T00:00:00Z,1978,2,1978-02-26T00:00:00Z,0.557788968086243,0.553571403026581,0.974874407052994,0.991071403026581,1,2.05965542793274,2.00832533836365,0.519494354724884
100,COL,1980,1,0,1978-02-26T00:00:00Z,1978,2,1978-02-26T00:00:00Z,0.557788968086243,0.553571403026581,0.974874407052994,0.991071403026581,1,2.05965542793274,2.00832533836365,0.519494354724884
100,COL,1981,1,0,1978-02-26T00:00:00Z,1978,2,1978-02-26T00:00:00Z,0.557788968086243,0.553571403026581,0.974874407052994,0.991071403026581,1,2.05965542793274,2.00832533836365,0.519494354724884
100,COL,1982,1,1,1982-03-14T00:00:00Z,1982,3,1982-03-14T00:00:00Z,0.412060290575027,0.429824560880661,0.989949733018875,0.912280708551407,1,1.98491311073303,2.36635112762451,0.496161013841629
100,COL,1983,1,0,1982-03-14T00:00:00Z,1982,3,1982-03-14T00:00:00Z,0.412060290575027,0.429824560880661,0.989949733018875,0.912280708551407,1,1.98491311073303,2.36635112762451,0.496161013841629
100,COL,1984,1,0,1982-03-14T00:00:00Z,1982,3,1982-03-14T00:00:00Z,0.412060290575027,0.429824560880661,0.989949733018875,0.912280708551407,1,1.98491311073303,2.36635112762451,0.496161013841629
100,COL,1985,1,0,1982-03-14T00:00:00Z,1982,3,1982-03-14T00:00:00Z,0.412060290575027,0.429824560880661,0.989949733018875,0.912280708551407,1,1.98491311073303,2.36635112762451,0.496161013841629
100,COL,1986,1,1,1986-03-09T00:00:00Z,1986,3,1986-03-09T00:00:00Z,0.492462307214737,0.508771955966949,0.894472360610962,0.885964930057526,1,2.44707417488098,2.4622962474823,0.591023623943329
100,COL,1987,1,0,1986-03-09T00:00:00Z,1986,3,1986-03-09T00:00:00Z,0.492462307214737,0.508771955966949,0.492462307214737,0.508771955966949,0,2.44707417488098,2.4622962474823,0.834867417812347
100,COL,1988,1,0,1986-03-09T00:00:00Z,1986,3,1986-03-09T00:00:00Z,0.492462307214737,0.508771955966949,0.492462307214737,0.508771955966949,0,2.44707417488098,2.4622962474823,0.834867417812347
100,COL,1989,1,0,1986-03-09T00:00:00Z,1986,3,1986-03-09T00:00:00Z,0.492462307214737,0.508771955966949,0.492462307214737,0.508771955966949,0,2.44707417488098,2.4622962474823,0.834867417812347
100,COL,1990,1,1,1990-03-11T00:00:00Z,1990,3,1990-03-11T00:00:00Z,0.597989976406097,0.578947365283966,0.597989976406097,0.578947365283966,0,2.17456459999084,2.22002053260803,0.656406998634338
100,COL,1991,1,1,1991-10-27T00:00:00Z,1991,10,1991-10-27T00:00:00Z,0.540372669696808,0.549019634723663,0.857142858207226,0.852941211313009,1,2.99699401855469,3.05820059776306,0.629399597644806
100,COL,1992,1,0,1991-10-27T00:00:00Z,1991,10,1991-10-27T00:00:00Z,0.540372669696808,0.549019634723663,0.788819879293442,0.803921602666378,1,2.99699401855469,3.05820059776306,0.618787705898285
100,COL,1993,1,0,1991-10-27T00:00:00Z,1991,10,1991-10-27T00:00:00Z,0.540372669696808,0.549019634723663,0.788819879293442,0.813725524581969,1,2.99699401855469,3.05820059776306,0.618787705898285
100,COL,1994,1,1,1994-03-13T00:00:00Z,1994,3,1994-03-13T00:00:00Z,0.543209850788116,0.554455459117889,0.79012343287468,0.752475261688232,1,2.75267481803894,2.81717753410339,0.583878040313721
100,COL,1995,1,0,1994-03-13T00:00:00Z,1994,3,1994-03-13T00:00:00Z,0.543209850788116,0.554455459117889,0.79012343287468,0.752475261688232,1,2.75267481803894,2.81717753410339,0.583878040313721
100,COL,1996,1,0,1994-03-13T00:00:00Z,1994,3,1994-03-13T00:00:00Z,0.543209850788116,0.554455459117889,0.79012343287468,0.752475261688232,1,2.75267481803894,2.81717753410339,0.583878040313721
100,COL,1997,1,0,1994-03-13T00:00:00Z,1994,3,1994-03-13T00:00:00Z,0.543209850788116,0.554455459117889,0.79012343287468,0.752475261688232,1,2.75267481803894,2.81717753410339,0.583878040313721
100,COL,1998,1,1,1998-03-08T00:00:00Z,1998,3,1998-03-08T00:00:00Z,0.0124223604798317,0.00980392191559076,0.186335407197475,0.176470593549311,1,3.12188386917114,2.95736169815063,0.812902808189392
100,COL,1999,1,0,1998-03-08T00:00:00Z,1998,3,1998-03-08T00:00:00Z,0.0124223604798317,0.00980392191559076,0.186335407197475,0.176470593549311,1,3.12188386917114,2.95736169815063,0.812902808189392
100,COL,2000,1,0,1998-03-08T00:00:00Z,1998,3,1998-03-08T00:00:00Z,0.0124223604798317,0.00980392191559076,0.186335407197475,0.176470593549311,1,3.12188386917114,2.95736169815063,0.812902808189392
100,COL,2001,1,0,1998-03-08T00:00:00Z,1998,3,1998-03-08T00:00:00Z,0.0124223604798317,0.00980392191559076,0.186335407197475,0.176470593549311,1,3.12188386917114,2.95736169815063,0.812902808189392
100,COL,2002,1,1,2002-03-10T00:00:00Z,2002,3,2002-03-10T00:00:00Z,0.0705128237605095,0.0588235296308994,0.666666689328849,0.529411787167192,1,6.59154891967773,9.22340297698975,0.791913211345673
100,COL,2003,1,0,2002-03-10T00:00:00Z,2002,3,2002-03-10T00:00:00Z,0.0705128237605095,0.0588235296308994,0.666666689328849,0.529411787167192,1,6.59154891967773,9.22340297698975,0.791913211345673
100,COL,2004,1,0,2002-03-10T00:00:00Z,2002,3,2002-03-10T00:00:00Z,0.0705128237605095,0.0588235296308994,0.666666689328849,0.529411787167192,1,6.59154891967773,9.22340297698975,0.791913211345673
100,COL,2005,1,0,2002-03-10T00:00:00Z,2002,3,2002-03-10T00:00:00Z,0.0705128237605095,0.0588235296308994,0.666666689328849,0.529411787167192,1,6.59154891967773,9.22340297698975,0.791913211345673
100,COL,2006,1,1,2006-03-12T00:00:00Z,2006,3,2006-03-12T00:00:00Z,0.174698799848557,0.196078434586525,0.590361457318068,0.705882372334599,1,7.63747215270996,7.08719301223755,0.981096029281616
100,COL,2007,1,0,2006-03-12T00:00:00Z,2006,3,2006-03-12T00:00:00Z,0.174698799848557,0.196078434586525,0.590361457318068,0.705882372334599,1,7.63747215270996,7.08719301223755,0.981096029281616
100,COL,2008,1,0,2006-03-12T00:00:00Z,2006,3,2006-03-12T00:00:00Z,0.174698799848557,0.196078434586525,0.590361457318068,0.705882372334599,1,7.63747215270996,7.08719301223755,0.981096029281616
100,COL,2009,1,0,2006-03-12T00:00:00Z,2006,3,2006-03-12T00:00:00Z,0.174698799848557,0.196078434586525,0.590361457318068,0.705882372334599,1,7.63747215270996,7.08719301223755,0.981096029281616
100,COL,2010,1,1,2010-03-14T00:00:00Z,2010,3,2010-03-14T00:00:00Z,0.290909081697464,0.274509817361832,0.618181809782982,0.519607864320278,1,4.98170185089111,5.77358436584473,0.902639865875244
100,COL,2011,1,0,2010-03-14T00:00:00Z,2010,3,2010-03-14T00:00:00Z,0.290909081697464,0.274509817361832,0.618181809782982,0.519607864320278,1,4.98170185089111,5.77358436584473,0.902639865875244
100,COL,2012,1,0,2010-03-14T00:00:00Z,2010,3,2010-03-14T00:00:00Z,0.290909081697464,0.274509817361832,0.618181809782982,0.519607864320278,1,4.98170185089111,5.77358436584473,0.902639865875244
100,COL,2013,1,0,2010-03-14T00:00:00Z,2010,3,2010-03-14T00:00:00Z,0.290909081697464,0.274509817361832,0.618181809782982,0.519607864320278,1,4.98170185089111,5.77358436584473,0.902639865875244
100,COL,2014,1,1,2014-03-09T00:00:00Z,2014,3,2014-03-09T00:00:00Z,0.222891569137573,0.205882355570793,0.590361438691616,0.509803932160139,1,6.34054327011108,6.45409393310547,0.907519638538361
100,COL,2015,1,0,2014-03-09T00:00:00Z,2014,3,2014-03-09T00:00:00Z,0.222891569137573,0.205882355570793,0.590361438691616,0.509803932160139,1,6.34054327011108,6.45409393310547,0.907519638538361
100,COL,2016,1,0,2014-03-09T00:00:00Z,2014,3,2014-03-09T00:00:00Z,0.222891569137573,0.205882355570793,0.590361438691616,0.509803932160139,1,6.34054327011108,6.45409393310547,0.907519638538361
100,COL,2017,1,0,2014-03-09T00:00:00Z,2014,3,2014-03-09T00:00:00Z,0.222891569137573,0.205882355570793,0.590361438691616,0.509803932160139,1,6.34054327011108,6.45409393310547,0.907519638538361
100,COL,2018,1,1,2018-03-11T00:00:00Z,2018,3,2018-03-11T00:00:00Z,0.187134504318237,0.175925925374031,0.479532159864902,0.490740735083818,1,6.71743631362915,8.50145816802979,0.998822093009949
100,COL,2019,1,0,2018-03-11T00:00:00Z,2018,3,2018-03-11T00:00:00Z,0.187134504318237,0.175925925374031,0.479532159864902,0.490740735083818,1,6.71743631362915,8.50145816802979,0.998822093009949
100,COL,2020,1,0,2018-03-11T00:00:00Z,2018,3,2018-03-11T00:00:00Z,0.187134504318237,0.175925925374031,0.479532159864902,0.490740735083818,1,6.71743631362915,8.50145816802979,0.998822093009949
94,CRI,1925,1,1,1925-12-04T00:00:00Z,1925,12,,0.302325576543808,,0.720930233597755,,1,2.40442132949829,,0.975243806838989
94,CRI,1926,1,0,1925-12-04T00:00:00Z,1925,12,,0.302325576543808,,0.720930233597755,,1,2.40442132949829,,0.975243806838989
94,CRI,1927,1,0,1925-12-04T00:00:00Z,1925,12,,0.302325576543808,,0.720930233597755,,1,2.40442132949829,,0.975243806838989
94,CRI,1928,1,1,1928-02-12T00:00:00Z,1928,2,,0.418604642152786,,0.999999985098839,,1,2.65279769897461,,0
94,CRI,1929,1,0,1928-02-12T00:00:00Z,1928,2,,0.418604642152786,,0.999999985098839,,1,2.65279769897461,,0
94,CRI,1930,1,1,1930-02-09T00:00:00Z,1930,2,,0.67441862821579,,0.837209329009056,,1,2.02076482772827,,0.508121013641357
94,CRI,1931,1,0,1930-02-09T00:00:00Z,1930,2,,0.418604642152786,,0.418604642152786,,0,2.74739956855774,,0.762790679931641
94,CRI,1932,1,1,1932-02-14T00:00:00Z,1932,2,,0.558139562606812,,0.558139562606812,,0,2.05216407775879,,0.643818855285645
94,CRI,1933,1,0,1932-02-14T00:00:00Z,1932,2,,0.558139562606812,,0.558139562606812,,0,2.05216407775879,,0.643818855285645
94,CRI,1934,1,1,1934-02-11T00:00:00Z,1934,2,,0.67441862821579,,0.67441862821579,,0,2.01196932792664,,0.415282368659973
94,CRI,1935,1,0,1934-02-11T00:00:00Z,1934,2,,0.581395328044891,,0.581395328044891,,0,2.16257333755493,,0.715762257575989
94,CRI,1936,1,1,1936-02-09T00:00:00Z,1936,2,,0.744186043739319,,0.744186043739319,,0,1.66726779937744,,0.435517966747284
94,CRI,1937,1,0,1936-02-09T00:00:00Z,1936,2,,0.744186043739319,,0.744186043739319,,0,1.66726779937744,,0.435517966747284
94,CRI,1938,1,1,1938-02-13T00:00:00Z,1938,2,,0.75,,0.75,,0,1.60000002384186,,0.5
94,CRI,1939,1,0,1938-02-13T00:00:00Z,1938,2,,0.75,,0.75,,0,1.60000002384186,,0.5
94,CRI,1940,1,1,1940-02-11T00:00:00Z,1940,2,,0.955555558204651,,0.955555558204651,,0,1.09282243251801,,0.0888888835906982
94,CRI,1941,1,0,1940-02-11T00:00:00Z,1940,2,,0.955555558204651,,0.955555558204651,,0,1.09282243251801,,0.0888888835906982
94,CRI,1942,1,1,1942-02-08T00:00:00Z,1942,2,,0.644444465637207,,0.666666688397527,,1,2.11157441139221,,0.549629628658295
94,CRI,1943,1,0,1942-02-08T00:00:00Z,1942,2,,0.711111128330231,,0.73333335109055,,1,1.81614351272583,,0.476431012153625
94,CRI,1944,1,1,1944-02-13T00:00:00Z,1944,2,,0.111111111938953,,0.622222229838371,,1,2.36289381980896,,0.96087771654129
94,CRI,1945,1,0,1944-02-13T00:00:00Z,1944,2,,0.622222244739532,,0.711111135780811,,1,2.08978319168091,,0.733333349227905
94,CRI,1946,1,1,1946-02-01T00:00:00Z,1946,2,,0.52173912525177,,0.630434773862362,,1,2.55555558204651,,0.839756608009338
94,CRI,1947,1,0,1946-02-01T00:00:00Z,1946,2,,0.56521737575531,,0.673913024365902,,1,2.42660570144653,,0.756241202354431
94,CRI,1948,1,1,1948-12-01T00:00:00Z,1948,12,,0.733333349227905,,0.822222240269184,,1,1.76855897903442,,0.44744747877121
94,CRI,1949,1,1,1949-10-02T00:00:00Z,1949,10,,0.733333349227905,,0.733333349227905,,0,1.77165353298187,,0.366666674613953
94,CRI,1950,1,0,1949-10-02T00:00:00Z,1949,10,,0.733333349227905,,0.733333349227905,,0,1.77165353298187,,0.366666674613953
94,CRI,1951,1,0,1949-10-02T00:00:00Z,1949,10,,0.733333349227905,,0.733333349227905,,0,1.77165353298187,,0.366666674613953
94,CRI,1952,1,0,1949-10-02T00:00:00Z,1949,10,,0.733333349227905,,0.733333349227905,,0,1.77165353298187,,0.366666674613953
94,CRI,1953,1,1,1953-07-26T00:00:00Z,1953,7,,0.666666686534882,,0.666666686534882,,0,1.79999983310699,,0.666666626930237
94,CRI,1954,1,0,1953-07-26T00:00:00Z,1953,7,,0.688888907432556,,0.688888907432556,,0,1.75021600723267,,0.622222185134888
94,CRI,1955,1,0,1953-07-26T00:00:00Z,1953,7,,0.688888907432556,,0.688888907432556,,0,1.75021600723267,,0.622222185134888
94,CRI,1956,1,0,1953-07-26T00:00:00Z,1953,7,,0.688888907432556,,0.688888907432556,,0,1.75021600723267,,0.622222185134888
94,CRI,1957,1,0,1953-07-26T00:00:00Z,1953,7,,0.644444465637207,,0.644444465637207,,0,1.99507367610931,,0.597222208976746
94,CRI,1958,1,1,1958-02-02T00:00:00Z,1958,2,,0.222222223877907,,0.466666668653488,,1,3.20919179916382,,0.854232788085938
94,CRI,1959,1,0,1958-02-02T00:00:00Z,1958,2,,0.222222223877907,,0.222222223877907,,0,3.20919179916382,,0.885079383850098
94,CRI,1960,1,0,1958-02-02T00:00:00Z,1958,2,,0.222222223877907,,0.222222223877907,,0,3.20919179916382,,0.885079383850098
94,CRI,1961,1,0,1958-02-02T00:00:00Z,1958,2,,0.222222223877907,,0.222222223877907,,0,3.20919179916382,,0.885079383850098
94,CRI,1962,1,1,1962-02-04T00:00:00Z,1962,2,,0.508771955966949,,0.508771955966949,,0,2.60545301437378,,0.745613992214203
94,CRI,1963,1,0,1962-02-04T00:00:00Z,1962,2,,0.508771955966949,,0.508771955966949,,0,2.60545301437378,,0.745613992214203
94,CRI,1964,1,0,1962-02-04T00:00:00Z,1962,2,,0.508771955966949,,0.508771955966949,,0,2.60545301437378,,0.745613992214203
94,CRI,1965,1,0,1962-02-04T00:00:00Z,1962,2,,0.508771955966949,,0.508771955966949,,0,2.60545301437378,,0.745613992214203
94,CRI,1966,1,1,1966-02-06T00:00:00Z,1966,2,,0.456140339374542,,0.456140339374542,,0,2.13609457015991,,0.977928638458252
94,CRI,1967,1,0,1966-02-06T00:00:00Z,1966,2,,0.456140339374542,,0.456140339374542,,0,2.13609457015991,,0.977928638458252
94,CRI,1968,1,0,1966-02-06T00:00:00Z,1966,2,,0.456140339374542,,0.456140339374542,,0,2.13609457015991,,0.977928638458252
94,CRI,1969,1,0,1966-02-06T00:00:00Z,1966,2,,0.456140339374542,,0.456140339374542,,0,2.13609457015991,,0.977928638458252
94,CRI,1970,1,1,1970-02-01T00:00:00Z,1970,2,,0.561403512954712,,0.561403512954712,,0,2.14738941192627,,0.781754374504089
94,CRI,1971,1,0,1970-02-01T00:00:00Z,1970,2,,0.561403512954712,,0.561403512954712,,0,2.14738941192627,,0.781754374504089
94,CRI,1972,1,0,1970-02-01T00:00:00Z,1970,2,,0.561403512954712,,0.561403512954712,,0,2.14738941192627,,0.781754374504089
94,CRI,1973,1,0,1970-02-01T00:00:00Z,1970,2,,0.561403512954712,,0.561403512954712,,0,2.14738941192627,,0.781754374504089
94,CRI,1974,1,1,1974-02-03T00:00:00Z,1974,2,,0.473684221506119,,0.473684221506119,,0,3.13307619094849,,0.706432700157166
94,CRI,1975,1,0,1974-02-03T00:00:00Z,1974,2,,0.473684221506119,,0.473684221506119,,0,3.13307619094849,,0.706432700157166
94,CRI,1976,1,0,1974-02-03T00:00:00Z,1974,2,,0.473684221506119,,0.473684221506119,,0,3.13307619094849,,0.706432700157166
